,date,caption,day,month,year,clean_text,hashtags,mentions,price_batch_1,price_batch_2,price_batch_3
247,2025-07-24,"Incoming Hacktrace Independence Day Competition 2025 🎮

Ikuti Capture The Flag Competition menyambut Peringatan Hari Kemerdekaan Indonesia dan menangkan total Pool Prize hingga 100 juta rupiah!

Kompetisi ini akan diadakan mulai dari tanggal 15 Agustus 2025 di Hacktrace Ranges, jadi pastikan kamu dan tim sudah Sign Up di Hacktrace Ranges ya!

Pendaftaran buat ikut kompetisi ini dibuka sampai dengan 12 Agustus 2025!
[Pendaftaran Gratis🔥]

Kunjungi www.hacktrace.id/home/hidc atau klik link di bio sekarang dan persiapkan tim kamu untuk ikut HIDC 2025!
Untuk pertanyaan dan informasi selengkapnya bisa ditanyakan di Discord Channel Hacktrace ya.

Stay Ethical and Happy Hacking!

#hacktrace #hackingcompetition #ctf #cybersecurity #hidc2025",24,7,2025,"Incoming Hacktrace Independence Day Competition 2025  Ikuti Capture The Flag Competition menyambut Peringatan Hari Kemerdekaan Indonesia dan menangkan total Pool Prize hingga 100 juta rupiah! Kompetisi ini akan diadakan mulai dari tanggal 15 Agustus 2025 di Hacktrace Ranges, jadi pastikan kamu dan tim sudah Sign Up di Hacktrace Ranges ya! Pendaftaran buat ikut kompetisi ini dibuka sampai dengan 12 Agustus 2025! [Pendaftaran Gratis] Kunjungi www.hacktrace.id/home/hidc atau klik link di bio sekarang dan persiapkan tim kamu untuk ikut HIDC 2025! Untuk pertanyaan dan informasi selengkapnya bisa ditanyakan di Discord Channel Hacktrace ya. Stay Ethical and Happy Hacking! #hacktrace #hackingcompetition #ctf #cybersecurity #hidc2025","['hacktrace', 'hackingcompetition', 'ctf', 'cybersecurity', 'hidc2025']",[],0.0,,
248,2025-07-23,"[ 🔊 DAC 2025 REGISTRATION IS OPEN!🔊 ]

Hello Future Analyst! 📊🌟
Southeast Asia’s brightest minds, the gate is OFFICIALLY OPEN 🔔‼️

Get ready to show your data skills and compete with student across Southeast Asia! 🌐✨

This isn’t just a competition, it’s YOUR TIME to decode patterns, unlock insight, and battle for the crown! Win exclusive prizes, explore Surabaya, and enjoy countless perks throughout your DAC journey! 🎁🪄 

Discover more details at 
📍: its.id/m/GUIDEBOOKDAC2025

Regist NOW and secure your seat! 🚀
🔗 : https://prs-its.com

Still curious about DAC? 💬
Just text us, we’re ready to help! 📲
Hita – [ +62 85712077572 ]
Ali – [ +6281235907687 ]

#PRSITS2025
#DAC
#DataAnalystCompetition
#PRSHIMASTAITS
#HIMASTA-ITS",23,7,2025,"[  DAC 2025 REGISTRATION IS OPEN! ] Hello Future Analyst!  Southeast Asias brightest minds, the gate is OFFICIALLY OPEN  Get ready to show your data skills and compete with student across Southeast Asia!  This isnt just a competition, its YOUR TIME to decode patterns, unlock insight, and battle for the crown! Win exclusive prizes, explore Surabaya, and enjoy countless perks throughout your DAC journey!   Discover more details at  : its.id/m/GUIDEBOOKDAC2025 Regist NOW and secure your seat!   : https://prs-its.com Still curious about DAC?  Just text us, were ready to help!  Hita  [ +62 85712077572 ] Ali  [ +6281235907687 ] #PRSITS2025 #DAC #DataAnalystCompetition #PRSHIMASTAITS #HIMASTA-ITS","['PRSITS2025', 'DAC', 'DataAnalystCompetition', 'PRSHIMASTAITS', 'HIMASTA']",[],,,
249,2025-07-23,"[OPEN REGISTRATION ISAC 2025]

Hello, Indonesian high schoolers! 👋

We are pleased to announce that registration for ISAC 2025 is officially open!

ISAC 2025 presents three national-level competitions: Olympiad, UI/UX Design, and Business Plan.
Participants will also have the opportunity to join an inspiring Business Talkshow and witness the prestigious STCA Awarding ceremony.

For more information and official guidelines, please access the guidebooks below:
🌐 Website: isac2025.himsiunair.com

Gather your team, ignite your potential, and take part in shaping the future with us.
🌟 Be the next voice of innovation. Let’s build the future together at ISAC 2025. 🌟",23,7,2025,"[OPEN REGISTRATION ISAC 2025] Hello, Indonesian high schoolers!  We are pleased to announce that registration for ISAC 2025 is officially open! ISAC 2025 presents three national-level competitions: Olympiad, UI/UX Design, and Business Plan. Participants will also have the opportunity to join an inspiring Business Talkshow and witness the prestigious STCA Awarding ceremony. For more information and official guidelines, please access the guidebooks below:  Website: isac2025.himsiunair.com Gather your team, ignite your potential, and take part in shaping the future with us.  Be the next voice of innovation. Lets build the future together at ISAC 2025.",[],[],,,
250,2025-07-23,"🎨✨ [CUXION III - UI/UX AND POSTER COMPETITION] ✨🎨
🚀 From Local to Global: Designing with Cultural Identity 🚀

Saatnya kamu tunjukkan kreativitasmu dalam dunia desain!
📱 UI/UX atau 
📌 Poster 
 kamu bisa pilih sesuai passion-mu!

📍 Terbuka untuk:
👨‍🎓 Siswa/mahasiswa aktif usia (15–23 tahun)

💸 Biaya pendaftaran poster hanya Rp35.000
💸 Biaya pendaftaran UI/UX hanya Rp100.000

🎁 Total hadiah JUTAAN RUPIAH menanti!

📆 Timeline:
📌 Pendaftaran: 10 Juli – 6 Agustus 2025
📌 Deadline karya: 7 Agustus 2025
📌 Final: 16 Agustus 2025

📥Link pendaftaran Poster (https://forms.gle/dR2MqsmdNzEr9Dco8)
📥Link pendaftaran UI/UX Siswa SMA/SMK sederajat (https://forms.gle/CyxnMB5qKincW23P8)
Link pendaftaran Mahasiswa S1/D3/D4 (https://forms.gle/jwWAd1Eqv9mWJqSF7)
📲  CP: Revista (0896-2340-9810) 

🌟 Jangan lewatkan kesempatan emas untuk bersinar dan mengharumkan identitas budaya lewat karya desainmu! 🌟

#CUXIONIII #LombaDesain2025 #UIUXCompetition #PosterDesign #PoliteknikCaltexRiau #DesainBermakna #DariLokalUntukGlobal #KompetisiNasional
#infolomba",23,7,2025,[CUXION III - UI/UX AND POSTER COMPETITION]   From Local to Global: Designing with Cultural Identity  Saatnya kamu tunjukkan kreativitasmu dalam dunia desain!  UI/UX atau   Poster   kamu bisa pilih sesuai passion-mu!  Terbuka untuk:  Siswa/mahasiswa aktif usia (1523 tahun)  Biaya pendaftaran poster hanya Rp35.000  Biaya pendaftaran UI/UX hanya Rp100.000  Total hadiah JUTAAN RUPIAH menanti!  Timeline:  Pendaftaran: 10 Juli  6 Agustus 2025  Deadline karya: 7 Agustus 2025  Final: 16 Agustus 2025 Link pendaftaran Poster (https://forms.gle/dR2MqsmdNzEr9Dco8) Link pendaftaran UI/UX Siswa SMA/SMK sederajat (https://forms.gle/CyxnMB5qKincW23P8) Link pendaftaran Mahasiswa S1/D3/D4 (https://forms.gle/jwWAd1Eqv9mWJqSF7)   CP: Revista (0896-2340-9810)   Jangan lewatkan kesempatan emas untuk bersinar dan mengharumkan identitas budaya lewat karya desainmu!  #CUXIONIII #LombaDesain2025 #UIUXCompetition #PosterDesign #PoliteknikCaltexRiau #DesainBermakna #DariLokalUntukGlobal #KompetisiNasional #infolomba,"['CUXIONIII', 'LombaDesain2025', 'UIUXCompetition', 'PosterDesign', 'PoliteknikCaltexRiau', 'DesainBermakna', 'DariLokalUntukGlobal', 'KompetisiNasional', 'infolomba']",[],35000.0,100000.0,
251,2025-07-20,"✨BITFEST 2025 is here! Saatnya ""Beraksi Dengan Teknologi, Berprestasi Dalam Inovasi""!✨

Buat kamu para pelajar SMA/SMK/MAK dan Mahasiswa se-Ciayumajakuning, tunjukkan kreativitas dan bakatmu dalam Web Design, Generating Prompt, dan Excel Competition! Menangkan total prizepool jutaan rupiah! 🤑🏆

Jangan sampai ketinggalan! Segera daftarkan dirimu dan jadilah juara!

🔗 Link Pendaftaran:
https://bit.ly/HimatifBitFest2025

📖 Link Guidebook WebDesign: https://drive.google.com/file/d/1w4Co76NX7UEhs7cqkf5C2y4hPEuB_Hro/view?usp=drivesdk

📖 Link Guidebook Generating Prompt:
https://drive.google.com/file/d/1CRtiOVH5w6uKy-lokRJP5h6ham8Nrxcs/view?usp=drivesdk

📖 Link Guidebook Excel: https://drive.google.com/file/d/1teSGedU7--P3dZjdrDp-s3Dlr72MgWUa/view?usp=drivesdk

Kami tunggu karya terbaikmu! 🔥

#BitFest2025 #HimatifUCIC #WebDesignCompetition #WebDesign #LombaAI #LombaPrompt #GeneratingPrompt #ExcelCompetition #TantanganExcel #LombaMahasiswa #LombaSMA #InfoLomba #EventMahasiswa",20,7,2025,"BITFEST 2025 is here! Saatnya ""Beraksi Dengan Teknologi, Berprestasi Dalam Inovasi""! Buat kamu para pelajar SMA/SMK/MAK dan Mahasiswa se-Ciayumajakuning, tunjukkan kreativitas dan bakatmu dalam Web Design, Generating Prompt, dan Excel Competition! Menangkan total prizepool jutaan rupiah!  Jangan sampai ketinggalan! Segera daftarkan dirimu dan jadilah juara!  Link Pendaftaran: https://bit.ly/HimatifBitFest2025  Link Guidebook WebDesign: https://drive.google.com/file/d/1w4Co76NX7UEhs7cqkf5C2y4hPEuB_Hro/view?usp=drivesdk  Link Guidebook Generating Prompt: https://drive.google.com/file/d/1CRtiOVH5w6uKy-lokRJP5h6ham8Nrxcs/view?usp=drivesdk  Link Guidebook Excel: https://drive.google.com/file/d/1teSGedU7--P3dZjdrDp-s3Dlr72MgWUa/view?usp=drivesdk Kami tunggu karya terbaikmu!  #BitFest2025 #HimatifUCIC #WebDesignCompetition #WebDesign #LombaAI #LombaPrompt #GeneratingPrompt #ExcelCompetition #TantanganExcel #LombaMahasiswa #LombaSMA #InfoLomba #EventMahasiswa","['BitFest2025', 'HimatifUCIC', 'WebDesignCompetition', 'WebDesign', 'LombaAI', 'LombaPrompt', 'GeneratingPrompt', 'ExcelCompetition', 'TantanganExcel', 'LombaMahasiswa', 'LombaSMA', 'InfoLomba', 'EventMahasiswa']",[],,,
252,2025-07-20,"🌻 [DARIPADA MAIN GAME MENDING BIKIN GAME!] 🚀

Jalan-jalan ke Sumatra
Main di alun-alun hingga petang
Selamat datang semuanya
Nusantara Game Jam sudah datang!

Prizepool: Rp 1,500,000
Peserta: Individual/Tim
Entry fee: FREE
Tema: Queue, Automation, Numbers Go Up
Tanggal pelaksanaan: 24 Juli - 14 Agustus 2025
Tempat: Online

Ajak teman kalian dan jangan sampai ketinggalan ya!
👉 https://itch.io/jam/nusantara-game-jam-4
👉 https://itch.io/jam/nusantara-game-jam-4

#gamejam #godot #godotid",20,7,2025,"[DARIPADA MAIN GAME MENDING BIKIN GAME!]  Jalan-jalan ke Sumatra Main di alun-alun hingga petang Selamat datang semuanya Nusantara Game Jam sudah datang! Prizepool: Rp 1,500,000 Peserta: Individual/Tim Entry fee: FREE Tema: Queue, Automation, Numbers Go Up Tanggal pelaksanaan: 24 Juli - 14 Agustus 2025 Tempat: Online Ajak teman kalian dan jangan sampai ketinggalan ya!  https://itch.io/jam/nusantara-game-jam-4  https://itch.io/jam/nusantara-game-jam-4 #gamejam #godot #godotid","['gamejam', 'godot', 'godotid']",[],1500000.0,,
253,2025-07-19,"📢 [EPIM 2025] 📢

Halo, Kawan TI! 👋🏻
Gimana kabarnya hari ini? Semoga selalu sehat dan penuh semangat yaa!

Saatnya unjuk bakat dan kreativitasmu di ajang kompetisi IT terbesar tahun ini!

✨ Kategori Lomba:
💻 Web Programming
🎨 Design Poster
📦 Design Packaging
🎥 Videography

📅 Pendaftaran: 1 Juli – 13 Agustus 2025
💰 HTM: Mulai dari 50K
🏆 Total Hadiah: Jutaan rupiah + Sertifikat + Piala + Hadiah menarik lainnya!

📘 Link Guidebook: bit.ly/GuidebookEpim2025
🌐 Website Pendaftaran: https://epimhmjti2025.com

📞 More Information:
📲 0852-3099-4262 (Ayu)
📲 0821-4714-7274 (Nashwa)

Follow kami untuk info lengkap & update lomba!
Instagram: @epim_polije
Instagram: @hmjti_polije
Email: epimjti.polije@gmail.com
Email: hmjti@polije.ac.id
YouTube: HMJ TI

#BersinergiDariHati
#BerdedikasiUntukTI
#TI!!PC!!",19,7,2025,"[EPIM 2025]  Halo, Kawan TI!  Gimana kabarnya hari ini? Semoga selalu sehat dan penuh semangat yaa! Saatnya unjuk bakat dan kreativitasmu di ajang kompetisi IT terbesar tahun ini!  Kategori Lomba:  Web Programming  Design Poster  Design Packaging  Videography  Pendaftaran: 1 Juli  13 Agustus 2025  HTM: Mulai dari 50K  Total Hadiah: Jutaan rupiah + Sertifikat + Piala + Hadiah menarik lainnya!  Link Guidebook: bit.ly/GuidebookEpim2025  Website Pendaftaran: https://epimhmjti2025.com  More Information:  0852-3099-4262 (Ayu)  0821-4714-7274 (Nashwa) Follow kami untuk info lengkap & update lomba! Instagram: @epim_polije Instagram: @hmjti_polije Email: epimjti.polije@gmail.com Email: hmjti@polije.ac.id YouTube: HMJ TI #BersinergiDariHati #BerdedikasiUntukTI #TI!!PC!!","['BersinergiDariHati', 'BerdedikasiUntukTI', 'TI']","['epim_polije', 'hmjti_polije', 'gmail', 'polije']",50000.0,,
254,2025-07-16,"📣 REGISTRATION IS NOW OPEN!
Saat yang ditunggu-tunggu akhirnya tiba! Yuk, daftarkan dirimu sekarang dan jadi bagian dari ajang kompetisi seru yang penuh tantangan dan kreativitas! ✨

📌 Buka untuk umum dan pastinya sayang banget kalau dilewatkan.
💥 Tunjukkan bakat dan kemampuan terbaikmu di berbagai kategori lomba yang sudah kami siapkan.

🎯 Apa saja lombanya?

✨ Competitive Programming tingkat SMA/K Sederajat
✨ Science Logical Computation tingkat SMA/K Sederajat
✨ UI/UX Competition tingkat SMA/K Sederajat dan Mahasiswa
✨ Videographic Competition tingkat SMA/K Sederajat dan Mahasiswa

📆 Catat tanggalnya dan pastikan kamu tidak ketinggalan.

📲 Link pendaftaran:
https://lynk.id/citeup2025

Ayo buktikan bahwa kamu layak jadi juara! 🏆

#UIUXCompetition #VideographicCompetition #CompetitiveProgramming #ScienceLogicalComputation #InfoLomba
#citeup2025
#Mahasiswa 
#lombanasional 
#lombaindonesia 
#universitaspertamina 
#openregistration",16,7,2025,"REGISTRATION IS NOW OPEN! Saat yang ditunggu-tunggu akhirnya tiba! Yuk, daftarkan dirimu sekarang dan jadi bagian dari ajang kompetisi seru yang penuh tantangan dan kreativitas!   Buka untuk umum dan pastinya sayang banget kalau dilewatkan.  Tunjukkan bakat dan kemampuan terbaikmu di berbagai kategori lomba yang sudah kami siapkan.  Apa saja lombanya?  Competitive Programming tingkat SMA/K Sederajat  Science Logical Computation tingkat SMA/K Sederajat  UI/UX Competition tingkat SMA/K Sederajat dan Mahasiswa  Videographic Competition tingkat SMA/K Sederajat dan Mahasiswa  Catat tanggalnya dan pastikan kamu tidak ketinggalan.  Link pendaftaran: https://lynk.id/citeup2025 Ayo buktikan bahwa kamu layak jadi juara!  #UIUXCompetition #VideographicCompetition #CompetitiveProgramming #ScienceLogicalComputation #InfoLomba #citeup2025 #Mahasiswa  #lombanasional  #lombaindonesia  #universitaspertamina  #openregistration","['UIUXCompetition', 'VideographicCompetition', 'CompetitiveProgramming', 'ScienceLogicalComputation', 'InfoLomba', 'citeup2025', 'Mahasiswa', 'lombanasional', 'lombaindonesia', 'universitaspertamina', 'openregistration']",[],,,
255,2025-07-15,"🔌 The Journey Starts Here 🚀

Electrical Engineering in Action 2025 is officially OPEN FOR REGISTRATION! ⚡
Saatnya buka lembaran baru dan mulai perjalanan seru bareng EEA 2025.
Dari kompetisi inovatif, sampai seminar nasional bertabur bintang semuanya bisa kamu rasain di sini. 🌟

Apapun langkah pertamamu, ini adalah awal dari petualangan yang lebih besar.
⚠️ Jangan tunggu nanti. Daftar sekarang dan jadilah bagian dari aksi paling berkesan tahun ini!

📲 Info lengkap & pendaftaran: [https://linktr.ee/EEA_2025]
#EEA2025 #HIMATROUNILA #OpenRegistration #TheJourneyStartsHere #Ganetro #teknikelektro #unila",15,7,2025,"The Journey Starts Here  Electrical Engineering in Action 2025 is officially OPEN FOR REGISTRATION!  Saatnya buka lembaran baru dan mulai perjalanan seru bareng EEA 2025. Dari kompetisi inovatif, sampai seminar nasional bertabur bintang semuanya bisa kamu rasain di sini.  Apapun langkah pertamamu, ini adalah awal dari petualangan yang lebih besar.  Jangan tunggu nanti. Daftar sekarang dan jadilah bagian dari aksi paling berkesan tahun ini!  Info lengkap & pendaftaran: [https://linktr.ee/EEA_2025] #EEA2025 #HIMATROUNILA #OpenRegistration #TheJourneyStartsHere #Ganetro #teknikelektro #unila","['EEA2025', 'HIMATROUNILA', 'OpenRegistration', 'TheJourneyStartsHere', 'Ganetro', 'teknikelektro', 'unila']",[],,,
256,2025-07-14,"[KOMPETISI INTERNASIONAL TERBUKA UNTUK UMUM]

Inilah kesempatanmu untuk bersinar di panggung dunia! 🌍

💥 Ayo, jangan lewatkan kesempatan langka ini!
Bergabunglah dalam World Robotic Competition dan buktikan kemampuan timmu di 4 kategori seru:

⚙️ Spark – Adu Inovasi Rancang Bangun
🚀 Inspire – Adu Kecepatan Transporter
🤖 Starter – Adu Akurasi Robot Misi
🛡️ Explorer – Adu Kerjasama Battle Robot

💡 Bukan hanya kompetisi!
Menangkan tiket ke CHINA dan raih sertifikat resmi WRCC 2025 sebagai bukti kemampuanmu di dunia robotik!

🔔 Waktu terbatas!
Ayo, siapkan timmu dan daftar sekarang untuk memulai perjalanan menuju kesuksesan global! 🌟
👉 Tunggu apa lagi? Daftar dan buktikan kamu bisa! 💪

📅 Tanggal: 22-25 Oktober 2025
📍 Venue: Bali, Indonesia

#MakeX2025 #KompetisiInternasional #makexindonesia",14,7,2025,"[KOMPETISI INTERNASIONAL TERBUKA UNTUK UMUM] Inilah kesempatanmu untuk bersinar di panggung dunia!   Ayo, jangan lewatkan kesempatan langka ini! Bergabunglah dalam World Robotic Competition dan buktikan kemampuan timmu di 4 kategori seru:  Spark  Adu Inovasi Rancang Bangun  Inspire  Adu Kecepatan Transporter  Starter  Adu Akurasi Robot Misi  Explorer  Adu Kerjasama Battle Robot  Bukan hanya kompetisi! Menangkan tiket ke CHINA dan raih sertifikat resmi WRCC 2025 sebagai bukti kemampuanmu di dunia robotik!  Waktu terbatas! Ayo, siapkan timmu dan daftar sekarang untuk memulai perjalanan menuju kesuksesan global!   Tunggu apa lagi? Daftar dan buktikan kamu bisa!   Tanggal: 22-25 Oktober 2025  Venue: Bali, Indonesia #MakeX2025 #KompetisiInternasional #makexindonesia","['MakeX2025', 'KompetisiInternasional', 'makexindonesia']",[],,,
257,2025-07-13,"🎉🚀 SCHEMATICS 2025 RESMI DIBUKA! 🚀🎉
 📢 Saatnya event paling ditunggu-tunggu oleh pejuang teknologi dari seluruh Indonesia kembali hadir!
 🌟 SCHEMATICS 2025 by Teknik Informatika ITS 🌟
 🌍 Level: NASIONAL | 🎯 Target: Kamu, sang calon juara!

Schematics adalah rangkaian event tahunan berskala nasional dari Departemen Teknik Informatika ITS Surabaya yang menggabungkan ilmu, logika, dan teknologi dalam satu rangkaian acara super keren!

Tahun ini, SCHEMATICS 2025 mempersembahkan 3 EVENT UTAMA yang pastinya gak boleh kamu lewatkan:

💥 1. SCHEMATICS BST (Bootcamp and Seminar of Technology)
Acara edukatif untuk kamu yang haus ilmu teknologi terkini!
Bootcamp intensif + Seminar bareng praktisi hebat, semuanya dalam 1 paket eksplorasi teknologi yang seru dan membuka wawasanmu!

🧠 2. SCHEMATICS NLC (National Logic Competition)
Kompetisi logika TERBESAR untuk siswa SMP/MTs sederajat se-Indonesia!
Tantang kemampuan berpikirmu dalam soal-soal logika yang bikin otakmu berputar-putar!
Tunjukkan bahwa kamu adalah ahli strategi sejati!

💻 3. SCHEMATICS NPC (National Programming Contest)
Ajang adu skill competitive programming bagi siswa SMA/SMK se-Indonesia!
Kompetisi algoritma klasik untuk memecahkan problem solving!
Uji kemampuan security & forensik digitalmu dalam serangkaian tantangan cyber‑security!
Bentuk tim, taklukkan tantangan, dan raih gelar JUARA NASIONAL!

🌐 Info lengkap & pendaftaran: https://schematics-its.com

📱 Ikuti update-nya di media sosial kami:
 Instagram & TikTok: @schematics.its
 Facebook: Schematics  HMTC ITS-Surabaya
 Email: schematics2025@gmail.com

💫 Jangan cuma jadi penonton. Ayo jadi bagian dari sejarah!
 💥 SCHEMATICS 2025 — UNLEASH YOUR LOGIC, IGNITE YOUR FUTURE! 💥",13,7,2025,"SCHEMATICS 2025 RESMI DIBUKA!    Saatnya event paling ditunggu-tunggu oleh pejuang teknologi dari seluruh Indonesia kembali hadir!   SCHEMATICS 2025 by Teknik Informatika ITS    Level: NASIONAL |  Target: Kamu, sang calon juara! Schematics adalah rangkaian event tahunan berskala nasional dari Departemen Teknik Informatika ITS Surabaya yang menggabungkan ilmu, logika, dan teknologi dalam satu rangkaian acara super keren! Tahun ini, SCHEMATICS 2025 mempersembahkan 3 EVENT UTAMA yang pastinya gak boleh kamu lewatkan:  1. SCHEMATICS BST (Bootcamp and Seminar of Technology) Acara edukatif untuk kamu yang haus ilmu teknologi terkini! Bootcamp intensif + Seminar bareng praktisi hebat, semuanya dalam 1 paket eksplorasi teknologi yang seru dan membuka wawasanmu!  2. SCHEMATICS NLC (National Logic Competition) Kompetisi logika TERBESAR untuk siswa SMP/MTs sederajat se-Indonesia! Tantang kemampuan berpikirmu dalam soal-soal logika yang bikin otakmu berputar-putar! Tunjukkan bahwa kamu adalah ahli strategi sejati!  3. SCHEMATICS NPC (National Programming Contest) Ajang adu skill competitive programming bagi siswa SMA/SMK se-Indonesia! Kompetisi algoritma klasik untuk memecahkan problem solving! Uji kemampuan security & forensik digitalmu dalam serangkaian tantangan cybersecurity! Bentuk tim, taklukkan tantangan, dan raih gelar JUARA NASIONAL!  Info lengkap & pendaftaran: https://schematics-its.com  Ikuti update-nya di media sosial kami:  Instagram & TikTok: @schematics.its  Facebook: Schematics  HMTC ITS-Surabaya  Email: schematics2025@gmail.com  Jangan cuma jadi penonton. Ayo jadi bagian dari sejarah!   SCHEMATICS 2025  UNLEASH YOUR LOGIC, IGNITE YOUR FUTURE!",[],"['schematics', 'gmail']",,,
258,2025-07-13,"⚓ Ahoy ITONERS!
Waktunya pelayaran kita dimulai! 🌊🚢

📣 OPEN REGISTRATION ITO XIII & FEST RESMI DIBUKA! 📣

Siapkan tim terbaikmu, asah kreativitas & kemampuanmu, dan tunjukkan bakatmu di medan kompetisi teknologi tahun ini! 🌟
ITO XIII & Fest merupakan event lomba tahunan yang diselenggarakan oleh Himpunan Mahasiswa Teknik Informatika kampus Politeknik Caltex Riau yaitu ITSA (Informatics Technology Student Association). 
Pilih cabang lomba favoritmu dan jadilah bagian dari petualangan seru bersama ITO XIII & FEST:

👨🏻‍💻 UI/UX Design 
📝 Pendaftaran :
Gelombang 1 :    
💰 Biaya : Rp 95.000,00/Tim
 Gelombang 2 :   
💰 Biaya : Rp 105.000,00/Tim

🎥 Film Pendek 
💰 Biaya : Rp 115.000,00/Tim

📡 Jaringan
💰 Biaya : Rp 130.000,00/Tim

💻 Programming
Gelombang 1 :    
💰 Biaya : Rp 80.000,-
Gelombang 2 :   
💰 Biaya : Rp 110.000,-

🛎 Cerdas Cermat
Gelombang 1 : 
💰 Biaya : Rp 140.000,00/Tim	
Gelombang 2 : 26 Juli - 1 Agustus 2025 
💰 Biaya : Rp 170.000,00/Tim	

📅 Catat tanggal pentingnya!
📌 Pendaftaran Gelombang 1 : 12 Juli - 25 Juli 2025
📌 Pendaftaran Gelombang 2 : 26 Juli - 1 Agustus 2025 
📌 Final / Hari H : 12 - 13 September 2025
📌 Pengumuman Pemenang : 13 September 2025

🌐 Link Pendaftaran & Guidebook :
🔗 https://linktr.ee/itolimpiade13

💳 Pembayaran bisa melalui:
MANDIRI : 1720005010741 (a.n Valentina Rohani)

Untuk pertanyaan lebih lanjut:
📞 Contact Person:
(Yolanda) +62 882-7951-6214
(Aisyah) +62 822-8177-3126

Be part of ITO 13 & FEST and stay tune for update and next information! 🚀

Salam petualang, ITONERS! ⚓

📱 Follow juga media sosial kami:
Tiktok : @itolimpiade13
Instagram:@itolimpiade_13

#ITO13Fest
#POLITEKNIKCALTEXRIAU",13,7,2025,"Ahoy ITONERS! Waktunya pelayaran kita dimulai!   OPEN REGISTRATION ITO XIII & FEST RESMI DIBUKA!  Siapkan tim terbaikmu, asah kreativitas & kemampuanmu, dan tunjukkan bakatmu di medan kompetisi teknologi tahun ini!  ITO XIII & Fest merupakan event lomba tahunan yang diselenggarakan oleh Himpunan Mahasiswa Teknik Informatika kampus Politeknik Caltex Riau yaitu ITSA (Informatics Technology Student Association).  Pilih cabang lomba favoritmu dan jadilah bagian dari petualangan seru bersama ITO XIII & FEST:  UI/UX Design   Pendaftaran : Gelombang 1 :    Biaya : Rp 95.000,00/Tim  Gelombang 2 :   Biaya : Rp 105.000,00/Tim  Film Pendek  Biaya : Rp 115.000,00/Tim  Jaringan  Biaya : Rp 130.000,00/Tim  Programming Gelombang 1 :    Biaya : Rp 80.000,- Gelombang 2 :   Biaya : Rp 110.000,-  Cerdas Cermat Gelombang 1 :   Biaya : Rp 140.000,00/Tim	 Gelombang 2 : 26 Juli - 1 Agustus 2025   Biaya : Rp 170.000,00/Tim	  Catat tanggal pentingnya!  Pendaftaran Gelombang 1 : 12 Juli - 25 Juli 2025  Pendaftaran Gelombang 2 : 26 Juli - 1 Agustus 2025   Final / Hari H : 12 - 13 September 2025  Pengumuman Pemenang : 13 September 2025  Link Pendaftaran & Guidebook :  https://linktr.ee/itolimpiade13  Pembayaran bisa melalui: MANDIRI : 1720005010741 (a.n Valentina Rohani) Untuk pertanyaan lebih lanjut:  Contact Person: (Yolanda) +62 882-7951-6214 (Aisyah) +62 822-8177-3126 Be part of ITO 13 & FEST and stay tune for update and next information!  Salam petualang, ITONERS!   Follow juga media sosial kami: Tiktok : @itolimpiade13 Instagram:@itolimpiade_13 #ITO13Fest #POLITEKNIKCALTEXRIAU","['ITO13Fest', 'POLITEKNIKCALTEXRIAU']","['itolimpiade13', 'itolimpiade_13']",80000.0,110000.0,9500000.0
