,day,month,year,post_category,comp_category,target_audience,min_team_size,max_team_size,registration_fee,number_category,cat_invalid,cat_religious_competition,cat_web_development,cat_ui/ux_competition,cat_non-it_competition,cat_competitive_programming,cat_cybersecurity/network,cat_science_olympiad,cat_game_development,cat_ai,cat_hackathon,cat_mobile_development,cat_robotic/iot,cat_data_science,cat_business_plan,cat_data_analyst,cat_smart_city,cat_python,cat_product_competition,aud_umum,aud_mahasiswa,aud_sma,aud_sd,aud_smp,aud_invalid,aud_tk,min_registration_fee,max_registration_fee,fee_type
111,7,10,2025,OTHER,['Invalid'],['Umum'],-1,-1,[0],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
112,7,10,2025,COMPETITION,"['Non-IT Competition', 'UI/UX Competition', 'Science Olympiad']",['Mahasiswa'],1,3,[0],3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Free
113,7,10,2025,COMPETITION,"['Hackathon', 'Web Development', 'AI']",['Umum'],-1,-1,[-1],3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,Not listed
114,7,10,2025,COMPETITION,['Robotic/IoT'],['Umum'],-1,-1,[0],1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
115,4,10,2025,COMPETITION,"['Competitive Programming', 'Non-IT Competition', 'AI', 'Science Olympiad']",['SMA'],1,1,[0],4,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Free
116,4,10,2025,COMPETITION,"['Competitive Programming', 'Non-IT Competition']",['Mahasiswa'],1,1,[0],2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Free
117,4,10,2025,COMPETITION,['Science Olympiad'],['Umum'],-1,-1,[0],1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
118,3,10,2025,COMPETITION,"['Non-IT Competition', 'Data Science', 'Business Plan']",['Umum'],1,1,[0],3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
119,3,10,2025,COMPETITION,"['Science Olympiad', 'Invalid', 'Robotic/IoT']",['Umum'],1,1,[0],3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
120,3,10,2025,COMPETITION,"['Non-IT Competition', 'Science Olympiad']",['SMA'],1,2,[0],2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Free
121,3,10,2025,COMPETITION,"['Non-IT Competition', 'UI/UX Competition', 'Science Olympiad']",['Mahasiswa'],1,1,[85000],3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,85000,85000,Paid
122,3,10,2025,COMPETITION,"['Non-IT Competition', 'Robotic/IoT', 'Science Olympiad']",['Umum'],-1,-1,[0],3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
123,3,10,2025,COMPETITION,['Hackathon'],['Mahasiswa'],1,1,[0],1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Free
124,3,10,2025,COMPETITION,"['Science Olympiad', 'Non-IT Competition', 'Robotic/IoT']",['Umum'],1,1,[0],3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
125,3,10,2025,COMPETITION,"['Robotic/IoT', 'Science Olympiad']","['SMP', 'SD', 'SMA', 'Mahasiswa']",1,1,[0],2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,Free
126,3,10,2025,COMPETITION,"['Web Development', 'Science Olympiad']",['Umum'],1,1,[50000],2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50000,50000,Paid
127,3,10,2025,OTHER,['Invalid'],['Umum'],-1,-1,[0],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
128,3,10,2025,COMPETITION,['Science Olympiad'],['SMA'],1,1,"[55000, 65000]",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,55000,65000,Paid
129,1,10,2025,COMPETITION,"['Competitive Programming', 'Non-IT Competition', 'Robotic/IoT', 'Business Plan']",['Umum'],1,1,"[120000, 105000, 125000, 145000, 65000, 130000, 50000, 90000, 35000]",4,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,35000,145000,Paid
130,1,10,2025,COMPETITION,"['Hackathon', 'Non-IT Competition', 'Competitive Programming']",['Umum'],-1,-1,[0],3,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
131,1,10,2025,COMPETITION,['Competitive Programming'],['Umum'],3,3,[0],1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
132,25,9,2025,COMPETITION,"['Web Development', 'UI/UX Competition', 'Non-IT Competition']",['Mahasiswa'],1,1,[60000],3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,60000,60000,Paid
133,25,9,2025,COMPETITION,"['Hackathon', 'Non-IT Competition', 'Cybersecurity/Network', 'Science Olympiad']",['SMA'],1,1,[0],4,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Free
134,24,9,2025,COMPETITION,"['Web Development', 'Non-IT Competition']",['Mahasiswa'],1,3,[0],2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Free
135,24,9,2025,COMPETITION,"['Web Development', 'UI/UX Competition', 'Science Olympiad', 'Non-IT Competition']",['Mahasiswa'],2,5,[0],4,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Free
136,24,9,2025,COMPETITION,"['Science Olympiad', 'Non-IT Competition', 'Robotic/IoT']","['SMP', 'SD']",1,1,[-1],3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,-1,-1,Not listed
137,24,9,2025,COMPETITION,['Science Olympiad'],['SMA'],-1,-1,[0],1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Free
138,24,9,2025,OTHER,['Invalid'],['SMA'],1,1,[0],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Free
139,24,9,2025,COMPETITION,['Hackathon'],['Umum'],1,1,[-1],1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,Not listed
140,20,9,2025,COMPETITION,['Science Olympiad'],['SMP'],1,1,[0],1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Free
141,17,9,2025,COMPETITION,"['Hackathon', 'Non-IT Competition', 'UI/UX Competition', 'Science Olympiad']","['Mahasiswa', 'SMA']",1,4,"[100000, 150000]",4,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,100000,150000,Paid
142,17,9,2025,COMPETITION,"['Non-IT Competition', 'Science Olympiad']","['Umum', 'SMA']",1,-1,[100000],2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,100000,100000,Paid
143,17,9,2025,COMPETITION,['Science Olympiad'],"['Mahasiswa', 'Umum', 'SMA']",1,1,"[60000, 200000, 220000, 230000, 250000, 270000, 15000]",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,15000,270000,Paid
144,17,9,2025,COMPETITION,"['Non-IT Competition', 'UI/UX Competition', 'Science Olympiad']",['Mahasiswa'],1,3,"[120000, 150000]",3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,120000,150000,Paid
145,17,9,2025,COMPETITION,"['Non-IT Competition', 'Science Olympiad', 'Religious Competition']","['Mahasiswa', 'Umum', 'SMA']",1,1,[0],3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,Free
146,17,9,2025,COMPETITION,"['Non-IT Competition', 'UI/UX Competition', 'Science Olympiad']",['Umum'],1,1,[0],3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
147,17,9,2025,COMPETITION,['Web Development'],['Mahasiswa'],1,3,[0],1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Free
148,17,9,2025,COMPETITION,"['Competitive Programming', 'Cybersecurity/Network', 'AI']",['Umum'],1,1,[0],3,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
149,17,9,2025,COMPETITION,"['Invalid', 'Hackathon', 'Web Development', 'Competitive Programming', 'Robotic/IoT', 'Science Olympiad', 'Non-IT Competition', 'Business Plan']","['SD', 'SMA']",1,1,[0],8,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,Free
150,17,9,2025,COMPETITION,"['Web Development', 'UI/UX Competition', 'Science Olympiad', 'Non-IT Competition']",['Umum'],1,1,[0],4,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
151,12,9,2025,COMPETITION,['Robotic/IoT'],['Umum'],-1,-1,[0],1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
152,12,9,2025,COMPETITION,"['Non-IT Competition', 'UI/UX Competition', 'Science Olympiad']",['Mahasiswa'],1,1,[0],3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Free
153,12,9,2025,COMPETITION,['Cybersecurity/Network'],['Umum'],-1,-1,[0],1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
154,12,9,2025,COMPETITION,"['Non-IT Competition', 'Game Development', 'Science Olympiad']",['Umum'],1,1,[0],3,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
155,12,9,2025,COMPETITION,"['Non-IT Competition', 'Invalid']",['Umum'],-1,-1,[0],2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
156,11,9,2025,COMPETITION,"['Non-IT Competition', 'UI/UX Competition', 'Data Science', 'Science Olympiad']","['Mahasiswa', 'SMA']",1,1,"[99000, 79000]",4,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,79000,99000,Paid
157,11,9,2025,COMPETITION,"['Web Development', 'Non-IT Competition']",['Umum'],2,3,[-1],2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,Not listed
158,11,9,2025,COMPETITION,"['Non-IT Competition', 'UI/UX Competition', 'Science Olympiad']",['SMA'],3,3,[0],3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Free
159,11,9,2025,COMPETITION,"['Web Development', 'Robotic/IoT', 'Non-IT Competition']",['Umum'],1,1,"[175000, 50000]",3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,50000,175000,Paid
160,11,9,2025,COMPETITION,"['Hackathon', 'Robotic/IoT', 'Religious Competition']",['Umum'],1,1,[250000],3,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,250000,250000,Paid
161,11,9,2025,COMPETITION,['Science Olympiad'],['Umum'],1,1,[0],1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
162,11,9,2025,COMPETITION,"['AI', 'Hackathon']",['Umum'],1,1,[50000],2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50000,50000,Paid
163,11,9,2025,COMPETITION,"['Competitive Programming', 'Science Olympiad', 'AI', 'Non-IT Competition', 'Business Plan']",['SMA'],1,1,"[40000, 30000, 50000, 25000]",5,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,25000,50000,Paid
164,11,9,2025,COMPETITION,"['Hackathon', 'Science Olympiad']","['Mahasiswa', 'SMA']",1,3,[100000],2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,100000,100000,Paid
165,11,9,2025,COMPETITION,['Science Olympiad'],['SMA'],-1,-1,[0],1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Free
166,11,9,2025,COMPETITION,"['Competitive Programming', 'Invalid']",['Umum'],1,1,[0],2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
167,7,9,2025,COMPETITION,"['Non-IT Competition', 'Robotic/IoT']",['Umum'],-1,-1,[0],2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
168,7,9,2025,COMPETITION,"['Non-IT Competition', 'Invalid', 'UI/UX Competition', 'Science Olympiad']",['Mahasiswa'],1,1,"[150000, 100000]",4,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,100000,150000,Paid
169,7,9,2025,COMPETITION,"['Hackathon', 'Robotic/IoT', 'UI/UX Competition', 'Science Olympiad', 'Non-IT Competition']",['Umum'],1,1,"[200000, 15000, 25000]",5,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,15000,200000,Paid
170,5,9,2025,COMPETITION,"['Hackathon', 'Non-IT Competition', 'Data Science', 'Game Development']","['Mahasiswa', 'SMA']",1,1,[120000],4,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,120000,120000,Paid
171,4,9,2025,COMPETITION,"['Non-IT Competition', 'Cybersecurity/Network']",['SMA'],1,1,[0],2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Free
172,1,9,2025,OTHER,['Invalid'],['Umum'],-1,-1,[0],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
173,1,9,2025,COMPETITION,"['Web Development', 'UI/UX Competition', 'Science Olympiad', 'Non-IT Competition']",['Umum'],1,1,[0],4,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
174,1,9,2025,COMPETITION,['Robotic/IoT'],['Umum'],1,1,[350000],1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,350000,350000,Paid
175,1,9,2025,COMPETITION,"['Non-IT Competition', 'UI/UX Competition', 'Business Plan']","['Mahasiswa', 'SMA']",1,1,"[60000, 100000, 80000, 85000, 45000, 50000, 90000, 70000, 55000]",3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,45000,100000,Paid
176,28,8,2025,COMPETITION,"['Data Analyst', 'Hackathon', 'Competitive Programming', 'Non-IT Competition', 'Business Plan']",['Umum'],-1,-1,[0],5,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,Free
177,28,8,2025,COMPETITION,"['Non-IT Competition', 'UI/UX Competition', 'Science Olympiad']",['Mahasiswa'],1,3,[50000],3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,50000,50000,Paid
178,28,8,2025,COMPETITION,"['Science Olympiad', 'Non-IT Competition', 'Robotic/IoT']","['Mahasiswa', 'Umum', 'SMA']",1,1,[-1],3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,-1,-1,Not listed
179,28,8,2025,COMPETITION,"['Competitive Programming', 'Science Olympiad']",['Umum'],1,1,[100000],2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100000,100000,Paid
180,28,8,2025,COMPETITION,"['Non-IT Competition', 'Robotic/IoT']",['SMA'],-1,-1,[0],2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Free
181,28,8,2025,COMPETITION,"['AI', 'Non-IT Competition']",['SMA'],1,1,[0],2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Free
182,28,8,2025,COMPETITION,"['Non-IT Competition', 'Invalid', 'UI/UX Competition', 'Religious Competition']",['Mahasiswa'],1,1,"[150000, 100000]",4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,100000,150000,Paid
183,28,8,2025,COMPETITION,"['Web Development', 'Cybersecurity/Network']",['SMA'],1,1,[50000],2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,50000,50000,Paid
184,28,8,2025,COMPETITION,"['Web Development', 'UI/UX Competition', 'Non-IT Competition']",['Umum'],1,1,[0],3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
185,28,8,2025,COMPETITION,"['Competitive Programming', 'Robotic/IoT', 'Science Olympiad', 'Non-IT Competition', 'Business Plan']",['Umum'],1,1,[0],5,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
186,28,8,2025,COMPETITION,['Cybersecurity/Network'],['Mahasiswa'],5,-1,"[660000, 550000]",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,550000,660000,Paid
187,28,8,2025,COMPETITION,"['Invalid', 'Business Plan']",['Umum'],1,1,[-1],2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,-1,Not listed
188,27,8,2025,COMPETITION,['Cybersecurity/Network'],"['Mahasiswa', 'Umum']",1,1,[0],1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Free
189,26,8,2025,COMPETITION,"['Web Development', 'Non-IT Competition']",['Mahasiswa'],1,1,[100000],2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,100000,100000,Paid
190,23,8,2025,COMPETITION,['Science Olympiad'],['Umum'],-1,-1,[0],1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
191,23,8,2025,COMPETITION,"['Competitive Programming', 'Cybersecurity/Network', 'AI', 'Hackathon']",['Umum'],-1,-1,[-1],4,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,Not listed
192,19,8,2025,OTHER,['Invalid'],"['Mahasiswa', 'Umum']",1,1,[0],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Free
193,17,8,2025,COMPETITION,"['Non-IT Competition', 'Science Olympiad', 'Religious Competition']","['Mahasiswa', 'SMP', 'SMA']",1,1,[0],3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,Free
194,17,8,2025,COMPETITION,"['Competitive Programming', 'Non-IT Competition', 'Science Olympiad']",['Umum'],1,1,[100000],3,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100000,100000,Paid
195,17,8,2025,COMPETITION,"['Hackathon', 'Non-IT Competition', 'Robotic/IoT']","['Mahasiswa', 'Umum']",1,1,[-1],3,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,-1,-1,Not listed
196,17,8,2025,COMPETITION,"['Invalid', 'Robotic/IoT', 'Religious Competition', 'Science Olympiad', 'Non-IT Competition']",['SMA'],1,1,"[85000, 100000]",5,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,85000,100000,Paid
197,17,8,2025,COMPETITION,"['Science Olympiad', 'Non-IT Competition', 'Robotic/IoT']","['Mahasiswa', 'Umum', 'SMA']",1,1,[-1],3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,-1,-1,Not listed
198,17,8,2025,COMPETITION,"['Hackathon', 'Non-IT Competition', 'Invalid']",['Umum'],1,-1,[0],3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
199,17,8,2025,COMPETITION,"['Non-IT Competition', 'UI/UX Competition', 'Science Olympiad']",['Umum'],1,1,"[80000, 150000, 100000]",3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80000,150000,Paid
200,17,8,2025,COMPETITION,"['AI', 'Science Olympiad', 'Religious Competition']",['Mahasiswa'],1,3,[175000],3,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,175000,175000,Paid
201,17,8,2025,COMPETITION,"['Non-IT Competition', 'Science Olympiad']","['Mahasiswa', 'SMA']",2,3,"[60000, 20000]",2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,20000,60000,Paid
202,16,8,2025,COMPETITION,"['Web Development', 'Cybersecurity/Network', 'Non-IT Competition']",['SMA'],1,1,[-1],3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,Not listed
203,16,8,2025,COMPETITION,['Robotic/IoT'],"['Mahasiswa', 'Umum', 'SMA']",1,1,[150000],1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,150000,150000,Paid
204,14,8,2025,COMPETITION,"['Non-IT Competition', 'Invalid', 'Data Science']",['Umum'],-1,-1,[0],3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
205,14,8,2025,COMPETITION,"['Game Development', 'Competitive Programming', 'Web Development', 'Data Science', 'UI/UX Competition', 'Non-IT Competition', 'Cybersecurity/Network', 'Business Plan']",['Umum'],1,1,"[45000, 65000]",8,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,45000,65000,Paid
206,14,8,2025,COMPETITION,"['Competitive Programming', 'Non-IT Competition', 'Robotic/IoT']",['SMA'],1,1,"[120000, 500000, 300000, 100000, 175000]",3,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,100000,500000,Paid
207,13,8,2025,COMPETITION,"['Non-IT Competition', 'UI/UX Competition', 'Science Olympiad']","['Mahasiswa', 'SMA']",1,1,"[80000, 40000]",3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,40000,80000,Paid
208,13,8,2025,COMPETITION,['Non-IT Competition'],['Mahasiswa'],1,1,[125000],1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,125000,125000,Paid
209,13,8,2025,COMPETITION,"['Competitive Programming', 'Non-IT Competition', 'Robotic/IoT']",['SD'],1,1,[25000],3,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,25000,25000,Paid
210,13,8,2025,COMPETITION,"['Non-IT Competition', 'UI/UX Competition', 'Data Science']","['Mahasiswa', 'Umum']",1,1,"[50000, 75000]",3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,50000,75000,Paid
211,9,8,2025,COMPETITION,"['Web Development', 'UI/UX Competition', 'Science Olympiad', 'Non-IT Competition', 'Cybersecurity/Network', 'Business Plan']",['Umum'],1,1,[0],6,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
212,9,8,2025,COMPETITION,"['Web Development', 'UI/UX Competition', 'Science Olympiad', 'Non-IT Competition']",['Umum'],1,3,"[50000, 75000]",4,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50000,75000,Paid
213,9,8,2025,COMPETITION,"['Non-IT Competition', 'Data Science']",['Mahasiswa'],1,5,[0],2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Free
214,9,8,2025,COMPETITION,"['Invalid', 'Robotic/IoT']","['SMP', 'SMA']",-1,-1,[0],2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Free
215,9,8,2025,COMPETITION,"['Non-IT Competition', 'Cybersecurity/Network']","['Mahasiswa', 'SMA']",1,1,[0],2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Free
216,4,8,2025,COMPETITION,['Non-IT Competition'],['Umum'],3,3,[0],1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
217,4,8,2025,COMPETITION,"['Non-IT Competition', 'UI/UX Competition', 'Data Science']","['Mahasiswa', 'Umum']",1,1,"[50000, 75000]",3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,50000,75000,Paid
218,4,8,2025,COMPETITION,"['Non-IT Competition', 'Science Olympiad']","['SMP', 'SMA']",-1,-1,[0],2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Free
219,4,8,2025,COMPETITION,"['Web Development', 'Non-IT Competition']",['Umum'],1,1,[-1],2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,Not listed
220,4,8,2025,COMPETITION,"['Non-IT Competition', 'UI/UX Competition', 'Science Olympiad']","['Mahasiswa', 'Umum']",1,1,[-1],3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-1,-1,Not listed
